,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
74601,MN,41060,"St. Cloud, MN",51-0000,major,12220,6.4,15.43,32090,1.8,9.69,11.69,14.70,18.27,22.70,20150,24300,30570,38000,47230,2008
74639,MN,41060,"St. Cloud, MN",53-0000,major,7150,5.4,14.37,29900,2.4,7.92,10.17,13.66,17.57,22.36,16470,21150,28410,36540,46520,2008
74656,MO,17860,"Columbia, MO",11-0000,major,2600,5.5,41.02,85320,3.8,17.61,25.48,36.15,51.11,70.92,36630,53000,75190,106300,147510,2008
74678,MO,17860,"Columbia, MO",13-0000,major,3430,4.4,24.10,50130,2.3,13.28,17.09,22.42,29.88,37.38,27630,35550,46640,62160,77750,2008
74698,MO,17860,"Columbia, MO",15-0000,major,1740,4.5,24.66,51290,3.6,13.98,17.82,24.12,30.39,37.57,29090,37060,50170,63210,78140,2008
74708,MO,17860,"Columbia, MO",17-0000,major,990,6.5,27.03,56210,3.2,14.20,19.29,26.22,34.04,39.82,29540,40120,54530,70790,82830,2008
74719,MO,17860,"Columbia, MO",19-0000,major,1540,1.8,20.69,43040,5.0,10.51,13.80,18.56,25.19,33.07,21870,28700,38610,52390,68780,2008
74727,MO,17860,"Columbia, MO",21-0000,major,1080,7.4,17.16,35700,3.5,9.74,12.92,16.41,19.83,26.06,20250,26880,34130,41250,54200,2008
74735,MO,17860,"Columbia, MO",23-0000,major,530,10.1,25.85,53780,16.1,11.18,13.29,18.70,31.06,41.03,23250,27640,38890,64590,85340,2008
74740,MO,17860,"Columbia, MO",25-0000,major,7620,4.3,25.34,52700,14.8,8.42,12.78,19.12,30.21,49.23,17520,26590,39770,62830,102390,2008
74765,MO,17860,"Columbia, MO",27-0000,major,1350,6.7,20.53,42690,4.2,10.57,14.02,18.00,23.38,31.08,21990,29160,37440,48630,64660,2008
74775,MO,17860,"Columbia, MO",29-0000,major,7950,14.9,26.65,55430,3.8,12.25,16.71,22.89,29.94,39.29,25490,34750,47610,62270,81720,2008
74804,MO,17860,"Columbia, MO",31-0000,major,2170,9.3,11.66,24240,2.4,8.31,9.20,10.87,13.48,16.32,17280,19140,22610,28040,33950,2008
74814,MO,17860,"Columbia, MO",33-0000,major,950,7.1,15.21,31630,3.7,7.24,8.66,13.35,19.68,26.29,15070,18020,27780,40930,54690,2008
74817,MO,17860,"Columbia, MO",35-0000,major,8690,2.7,8.89,18500,1.4,6.90,7.21,7.78,9.52,12.15,14350,14990,16180,19800,25280,2008
74834,MO,17860,"Columbia, MO",37-0000,major,2560,6.3,10.43,21690,2.3,7.31,8.20,9.67,11.80,14.48,15200,17060,20120,24550,30110,2008
74840,MO,17860,"Columbia, MO",39-0000,major,1960,8.5,10.71,22270,3.0,7.01,7.50,9.40,12.15,16.57,14590,15590,19560,25270,34470,2008
74850,MO,17860,"Columbia, MO",41-0000,major,8040,4.7,13.47,28030,2.9,7.08,7.76,9.86,15.46,24.42,14720,16140,20500,32150,50790,2008
74865,MO,17860,"Columbia, MO",43-0000,major,15010,2.4,13.73,28560,1.9,8.08,9.90,12.71,16.11,20.69,16810,20600,26440,33500,43040,2008
74903,MO,17860,"Columbia, MO",45-0000,major,130,21.4,14.15,29430,4.9,9.11,10.64,12.78,15.89,22.46,18950,22120,26580,33060,46720,2008
74905,MO,17860,"Columbia, MO",47-0000,major,4080,10.1,18.92,39350,3.0,10.76,13.89,17.68,23.14,29.38,22370,28880,36770,48130,61120,2008
74923,MO,17860,"Columbia, MO",49-0000,major,2740,5.8,17.23,35830,2.3,9.20,12.08,16.75,21.72,26.41,19130,25120,34830,45170,54940,2008
74938,MO,17860,"Columbia, MO",51-0000,major,4290,12.3,14.22,29580,2.3,8.62,10.92,13.73,16.32,19.84,17930,22720,28550,33940,41260,2008
74955,MO,17860,"Columbia, MO",53-0000,major,4740,6.5,12.96,26950,3.5,7.42,8.65,11.11,15.62,20.86,15430,18000,23110,32490,43400,2008
74970,MO,27620,"Jefferson City, MO",11-0000,major,3350,5.3,32.93,68490,5.1,15.24,21.70,28.82,39.21,54.47,31690,45130,59940,81550,113290,2008
74992,MO,27620,"Jefferson City, MO",13-0000,major,3860,3.5,23.16,48160,1.8,13.12,16.42,20.53,26.60,37.69,27290,34160,42710,55330,78400,2008
75012,MO,27620,"Jefferson City, MO",15-0000,major,2260,5.1,26.64,55410,4.8,16.59,20.00,24.02,30.46,40.54,34510,41610,49960,63350,84320,2008
75022,MO,27620,"Jefferson City, MO",17-0000,major,1090,12.5,27.65,57510,4.2,15.49,19.56,25.81,32.78,43.72,32210,40690,53670,68180,90940,2008
75033,MO,27620,"Jefferson City, MO",19-0000,major,880,6.0,22.28,46350,3.4,14.86,17.47,21.24,24.89,31.82,30910,36340,44190,51780,66180,2008
75038,MO,27620,"Jefferson City, MO",21-0000,major,1340,3.5,17.21,35790,3.3,10.11,13.63,16.85,19.55,23.99,21030,28340,35040,40660,49900,2008
75047,MO,27620,"Jefferson City, MO",23-0000,major,680,15.6,26.87,55900,6.6,10.84,14.01,19.51,31.52,55.57,22540,29150,40590,65560,115590,2008
75051,MO,27620,"Jefferson City, MO",25-0000,major,4200,7.5,17.34,36070,3.6,9.30,12.27,16.75,21.65,26.51,19350,25510,34840,45020,55150,2008
75073,MO,27620,"Jefferson City, MO",27-0000,major,770,4.8,20.11,41820,4.8,9.56,12.59,17.48,23.82,32.45,19890,26200,36350,49540,67490,2008
75081,MO,27620,"Jefferson City, MO",29-0000,major,4440,3.0,25.61,53280,6.6,11.69,13.87,18.61,27.43,46.94,24310,28860,38700,57050,97640,2008
75098,MO,27620,"Jefferson City, MO",31-0000,major,2400,4.4,9.58,19930,6.2,7.01,7.46,8.65,10.92,13.80,14580,15510,18000,22720,28700,2008
75106,MO,27620,"Jefferson City, MO",33-0000,major,2570,4.9,15.53,32300,4.4,9.50,12.45,14.11,16.57,23.13,19770,25900,29340,34460,48100,2008
75112,MO,27620,"Jefferson City, MO",35-0000,major,4770,3.3,8.82,18340,1.6,6.90,7.22,7.84,9.48,12.29,14360,15020,16300,19720,25560,2008
75126,MO,27620,"Jefferson City, MO",37-0000,major,1850,6.2,10.40,21620,3.1,7.13,7.83,9.45,11.81,15.23,14820,16280,19650,24560,31670,2008
75131,MO,27620,"Jefferson City, MO",39-0000,major,1490,7.1,10.98,22840,4.9,7.12,7.83,9.49,12.84,17.54,14810,16300,19730,26710,36480,2008
75142,MO,27620,"Jefferson City, MO",41-0000,major,5500,5.2,13.06,27160,3.7,7.03,7.58,9.29,14.94,23.25,14620,15770,19320,31080,48350,2008
75155,MO,27620,"Jefferson City, MO",43-0000,major,14250,3.4,13.33,27730,1.4,8.22,9.98,12.38,15.39,19.62,17110,20760,25750,32010,40800,2008
75198,MO,27620,"Jefferson City, MO",45-0000,major,180,40.1,11.43,23760,9.3,7.20,10.10,11.20,12.38,14.88,14970,21000,23300,25740,30940,2008
75200,MO,27620,"Jefferson City, MO",47-0000,major,4310,5.9,19.05,39630,3.1,10.90,13.29,17.31,24.31,30.31,22670,27640,36010,50570,63040,2008
75219,MO,27620,"Jefferson City, MO",49-0000,major,3090,8.4,17.09,35540,2.8,8.60,11.73,15.83,21.47,27.69,17880,24390,32920,44660,57590,2008
75238,MO,27620,"Jefferson City, MO",51-0000,major,4660,10.8,13.93,28970,3.3,8.26,10.03,12.68,17.13,19.68,17190,20860,26370,35630,40940,2008
75260,MO,27620,"Jefferson City, MO",53-0000,major,4060,8.4,12.81,26640,2.6,7.83,9.12,11.42,15.17,19.29,16290,18970,23750,31550,40120,2008
75275,MO,27900,"Joplin, MO",11-0000,major,2140,4.7,39.19,81520,2.8,18.96,25.05,33.80,46.76,65.09,39430,52110,70300,97250,135390,2008
75293,MO,27900,"Joplin, MO",13-0000,major,1830,4.7,22.93,47700,2.6,11.72,14.69,20.12,28.52,37.72,24370,30550,41850,59330,78460,2008
75309,MO,27900,"Joplin, MO",15-0000,major,490,6.7,22.46,46720,2.5,11.71,15.67,20.20,28.38,36.00,24360,32580,42010,59030,74890,2008
75316,MO,27900,"Joplin, MO",17-0000,major,820,9.1,28.07,58390,5.9,13.52,17.02,24.60,33.80,45.45,28120,35400,51180,70310,94530,2008
75325,MO,27900,"Joplin, MO",19-0000,major,220,9.1,23.68,49260,4.5,11.93,15.51,21.42,29.35,38.95,24820,32250,44550,61040,81020,2008
75328,MO,27900,"Joplin, MO",21-0000,major,720,6.4,17.00,35360,3.0,11.01,13.15,16.20,19.73,24.85,22900,27350,33690,41040,51690,2008
75336,MO,27900,"Joplin, MO",23-0000,major,240,24.0,25.61,53270,18.1,11.19,13.61,16.72,28.17,51.22,23270,28300,34780,58590,106530,2008
75339,MO,27900,"Joplin, MO",25-0000,major,4280,7.7,18.08,37610,4.4,8.08,13.05,17.29,21.21,26.78,16800,27150,35970,44110,55700,2008
75356,MO,27900,"Joplin, MO",27-0000,major,690,18.0,13.56,28200,4.7,7.12,7.93,12.33,16.87,22.48,14800,16480,25640,35090,46760,2008
75365,MO,27900,"Joplin, MO",29-0000,major,5480,4.0,25.04,52090,5.3,9.27,12.76,19.67,28.07,40.99,19280,26550,40910,58390,85270,2008
75389,MO,27900,"Joplin, MO",31-0000,major,2010,11.6,10.59,22030,2.9,7.77,8.52,9.60,11.60,14.70,16160,17720,19980,24130,30570,2008
75397,MO,27900,"Joplin, MO",33-0000,major,990,10.0,15.21,31630,4.1,8.17,10.33,13.52,18.38,25.33,16990,21480,28120,38230,52680,2008
75405,MO,27900,"Joplin, MO",35-0000,major,6530,3.2,8.56,17800,1.6,6.87,7.14,7.61,8.97,11.30,14300,14860,15830,18650,23510,2008
75419,MO,27900,"Joplin, MO",37-0000,major,1910,5.4,10.11,21020,1.8,7.19,7.98,9.40,11.58,14.18,14950,16590,19560,24080,29490,2008
75424,MO,27900,"Joplin, MO",39-0000,major,1890,9.5,9.04,18810,2.2,7.00,7.46,8.53,9.67,12.23,14550,15520,17750,20110,25430,2008
75434,MO,27900,"Joplin, MO",41-0000,major,8780,3.7,12.19,25360,2.9,7.14,7.82,9.24,13.36,20.86,14840,16270,19220,27790,43390,2008
75449,MO,27900,"Joplin, MO",43-0000,major,11430,3.4,12.38,25750,1.3,7.70,9.05,11.24,14.36,18.87,16010,18830,23380,29880,39250,2008
75485,MO,27900,"Joplin, MO",45-0000,major,**,**,13.07,27180,8.6,7.07,7.53,9.40,19.70,23.58,14700,15670,19560,40980,49050,2008
75486,MO,27900,"Joplin, MO",47-0000,major,2840,5.0,16.58,34480,3.3,8.50,11.81,15.07,20.28,25.86,17680,24560,31340,42190,53780,2008
75501,MO,27900,"Joplin, MO",49-0000,major,3860,7.6,15.93,33130,2.3,9.09,11.15,14.56,19.10,25.54,18920,23200,30290,39720,53120,2008
75524,MO,27900,"Joplin, MO",51-0000,major,11780,5.5,13.01,27070,2.0,7.86,9.36,12.42,15.51,19.12,16340,19470,25840,32260,39770,2008
75563,MO,27900,"Joplin, MO",53-0000,major,10260,23.3,13.90,28920,3.4,7.37,8.86,12.95,16.47,22.13,15330,18420,26940,34250,46030,2008
75580,MO,28140,"Kansas City, MO-KS",11-0000,major,46420,2.0,46.53,96780,0.8,21.10,29.70,41.19,56.80,#,43880,61770,85670,118140,#,2008
75613,MO,28140,"Kansas City, MO-KS",13-0000,major,54140,2.9,29.46,61280,1.0,16.05,20.30,27.11,36.43,46.55,33390,42220,56400,75770,96820,2008
75644,MO,28140,"Kansas City, MO-KS",15-0000,major,34960,5.2,32.62,67850,1.1,18.40,24.46,31.61,39.87,48.51,38270,50890,65750,82920,100900,2008
75658,MO,28140,"Kansas City, MO-KS",17-0000,major,20920,3.6,32.50,67600,1.7,17.52,23.14,30.70,40.46,49.48,36450,48130,63860,84150,102930,2008
75686,MO,28140,"Kansas City, MO-KS",19-0000,major,8080,5.3,28.79,59880,1.7,15.79,19.87,25.96,36.52,46.58,32850,41320,54000,75970,96880,2008
75714,MO,28140,"Kansas City, MO-KS",21-0000,major,10950,3.2,18.51,38490,1.5,10.97,13.68,17.35,22.23,28.66,22830,28460,36090,46240,59620,2008
75730,MO,28140,"Kansas City, MO-KS",23-0000,major,8700,3.0,40.06,83330,4.2,15.94,20.75,30.78,50.71,79.81,33150,43160,64030,105480,166010,2008
75740,MO,28140,"Kansas City, MO-KS",25-0000,major,55100,4.2,20.27,42170,2.4,9.38,13.87,18.80,24.68,31.30,19510,28850,39110,51330,65100,2008
75789,MO,28140,"Kansas City, MO-KS",27-0000,major,14380,4.7,23.12,48090,3.0,10.22,14.24,20.26,28.45,39.01,21260,29620,42140,59170,81130,2008
75821,MO,28140,"Kansas City, MO-KS",29-0000,major,56700,3.2,31.18,64850,2.3,12.76,17.79,25.19,33.71,56.41,26540,37000,52390,70120,117320,2008
75873,MO,28140,"Kansas City, MO-KS",31-0000,major,24220,3.4,12.80,26630,1.1,8.50,10.04,12.08,14.83,18.29,17690,20870,25120,30840,38050,2008
75889,MO,28140,"Kansas City, MO-KS",33-0000,major,22380,2.8,18.76,39010,2.9,9.77,12.05,16.79,24.26,30.95,20320,25070,34920,50460,64380,2008
75908,MO,28140,"Kansas City, MO-KS",35-0000,major,85930,1.4,9.49,19730,0.9,6.80,7.27,8.37,10.74,13.96,14140,15120,17410,22330,29040,2008
75926,MO,28140,"Kansas City, MO-KS",37-0000,major,30600,4.2,11.60,24130,1.6,7.63,8.65,10.49,13.35,17.58,15880,17990,21820,27760,36560,2008
75936,MO,28140,"Kansas City, MO-KS",39-0000,major,24620,3.6,10.80,22470,1.3,7.05,7.92,9.46,12.05,16.54,14660,16480,19670,25060,34410,2008
75961,MO,28140,"Kansas City, MO-KS",41-0000,major,110010,1.8,18.80,39110,1.6,7.33,8.73,12.86,22.66,37.99,15240,18170,26760,47140,79020,2008
75982,MO,28140,"Kansas City, MO-KS",43-0000,major,183140,1.3,15.42,32060,0.5,9.06,11.33,14.40,18.55,23.62,18830,23560,29950,38570,49130,2008
76036,MO,28140,"Kansas City, MO-KS",45-0000,major,690,25.4,11.81,24570,8.2,7.20,8.04,10.25,13.95,18.29,14980,16720,21310,29010,38050,2008
76042,MO,28140,"Kansas City, MO-KS",47-0000,major,46070,2.2,22.66,47130,1.1,12.35,15.43,21.32,29.22,35.72,25690,32090,44340,60780,74300,2008
76085,MO,28140,"Kansas City, MO-KS",49-0000,major,38810,2.6,20.37,42380,1.0,10.98,14.36,19.29,25.84,31.19,22830,29870,40130,53740,64870,2008
76128,MO,28140,"Kansas City, MO-KS",51-0000,major,67550,2.1,16.66,34660,3.2,8.81,11.14,15.02,20.89,28.24,18320,23180,31250,43460,58750,2008
76212,MO,28140,"Kansas City, MO-KS",53-0000,major,71300,2.5,15.22,31670,1.1,8.03,10.23,13.71,18.68,24.40,16710,21280,28520,38850,50740,2008
76241,MO,41140,"St. Joseph, MO-KS",11-0000,major,1360,3.8,38.08,79210,2.6,18.91,24.16,32.70,45.64,64.21,39330,50240,68020,94930,133550,2008
76254,MO,41140,"St. Joseph, MO-KS",13-0000,major,1510,3.9,23.26,48370,2.1,12.56,16.38,21.85,29.09,36.64,26130,34080,45460,60500,76210,2008
76267,MO,41140,"St. Joseph, MO-KS",15-0000,major,410,10.8,27.01,56180,4.5,15.63,19.40,24.84,31.53,43.43,32520,40350,51670,65580,90340,2008
76271,MO,41140,"St. Joseph, MO-KS",17-0000,major,400,16.5,27.95,58140,3.5,15.73,19.72,26.71,33.77,43.03,32730,41010,55550,70240,89490,2008
76275,MO,41140,"St. Joseph, MO-KS",19-0000,major,280,7.9,22.65,47120,4.9,12.11,15.16,19.03,29.06,38.36,25190,31530,39590,60450,79790,2008
76279,MO,41140,"St. Joseph, MO-KS",21-0000,major,780,7.8,16.58,34490,2.7,10.66,12.78,16.08,19.60,23.82,22170,26580,33450,40770,49550,2008
76289,MO,41140,"St. Joseph, MO-KS",23-0000,major,180,27.6,34.20,71130,22.1,11.53,16.42,23.04,30.52,#,23990,34150,47920,63480,#,2008
76292,MO,41140,"St. Joseph, MO-KS",25-0000,major,3260,3.6,17.82,37060,4.1,9.31,13.50,17.17,20.64,25.48,19360,28080,35710,42940,53000,2008
76309,MO,41140,"St. Joseph, MO-KS",27-0000,major,470,11.9,15.32,31860,5.9,7.32,9.27,12.93,18.94,25.78,15230,19290,26900,39400,53620,2008
76316,MO,41140,"St. Joseph, MO-KS",29-0000,major,3500,5.6,25.09,52190,5.3,10.64,14.00,19.93,29.40,38.80,22140,29110,41460,61140,80700,2008
76329,MO,41140,"St. Joseph, MO-KS",31-0000,major,1560,9.9,10.46,21750,4.1,7.30,8.10,9.52,12.39,14.92,15190,16850,19790,25780,31030,2008
76335,MO,41140,"St. Joseph, MO-KS",33-0000,major,1190,4.0,15.10,31400,3.5,8.97,12.14,14.03,17.27,23.09,18660,25250,29180,35920,48030,2008
76341,MO,41140,"St. Joseph, MO-KS",35-0000,major,5180,2.9,8.99,18700,2.1,6.89,7.20,7.82,10.00,12.80,14330,14980,16260,20800,26630,2008
76354,MO,41140,"St. Joseph, MO-KS",37-0000,major,1280,6.3,11.10,23100,3.7,7.19,8.13,9.80,12.31,16.45,14960,16900,20380,25610,34210,2008
76359,MO,41140,"St. Joseph, MO-KS",39-0000,major,960,9.5,10.76,22370,3.5,7.16,7.87,9.44,12.48,16.20,14900,16380,19630,25960,33700,2008
76366,MO,41140,"St. Joseph, MO-KS",41-0000,major,5690,5.1,13.46,27990,3.1,7.02,7.58,9.65,15.06,25.39,14590,15760,20080,31330,52800,2008
76380,MO,41140,"St. Joseph, MO-KS",43-0000,major,9230,4.3,13.53,28140,1.7,7.94,9.86,12.30,15.49,20.40,16520,20500,25590,32220,42430,2008
76413,MO,41140,"St. Joseph, MO-KS",45-0000,major,90,32.9,14.18,29490,4.4,10.44,11.56,13.31,16.89,19.23,21710,24050,27690,35130,40000,2008
76415,MO,41140,"St. Joseph, MO-KS",47-0000,major,2570,3.9,20.83,43320,2.7,10.97,13.83,18.98,27.46,33.91,22830,28770,39470,57130,70540,2008
76430,MO,41140,"St. Joseph, MO-KS",49-0000,major,2270,5.4,18.41,38290,2.8,10.30,12.87,17.05,22.83,29.70,21430,26770,35460,47490,61780,2008
76442,MO,41140,"St. Joseph, MO-KS",51-0000,major,5870,5.4,14.45,30050,2.3,8.82,11.34,13.95,16.90,20.13,18350,23580,29010,35160,41870,2008
76462,MO,41140,"St. Joseph, MO-KS",53-0000,major,3620,7.0,13.67,28430,2.9,7.55,9.66,12.85,15.56,21.56,15700,20100,26720,32370,44840,2008
76475,MO,41180,"St. Louis, MO-IL",11-0000,major,52730,1.9,48.42,100700,1.0,20.66,29.81,43.14,60.30,#,42980,62000,89740,125410,#,2008
76508,MO,41180,"St. Louis, MO-IL",13-0000,major,64780,1.8,29.34,61030,1.0,14.94,20.04,26.84,35.79,46.38,31080,41690,55830,74450,96460,2008
76539,MO,41180,"St. Louis, MO-IL",15-0000,major,41210,2.3,33.37,69410,1.3,17.74,24.76,33.10,41.40,49.86,36910,51490,68840,86110,103710,2008
76553,MO,41180,"St. Louis, MO-IL",17-0000,major,24150,3.2,33.42,69510,3.0,17.27,23.55,31.91,41.61,50.39,35930,48990,66370,86540,104810,2008
76583,MO,41180,"St. Louis, MO-IL",19-0000,major,11020,5.0,28.41,59090,1.7,14.09,18.93,26.15,35.82,46.90,29310,39370,54380,74510,97560,2008
76612,MO,41180,"St. Louis, MO-IL",21-0000,major,15190,4.0,19.20,39940,1.8,10.29,13.66,17.61,23.61,30.88,21400,28410,36640,49110,64220,2008
76630,MO,41180,"St. Louis, MO-IL",23-0000,major,9410,4.4,41.30,85910,4.8,13.14,18.97,30.21,55.27,#,27330,39470,62830,114960,#,2008
76640,MO,41180,"St. Louis, MO-IL",25-0000,major,80110,3.6,23.04,47930,3.7,9.98,14.09,20.42,28.76,37.83,20750,29300,42460,59830,78690,2008
76695,MO,41180,"St. Louis, MO-IL",27-0000,major,17950,4.0,23.56,49000,3.5,8.44,12.75,19.04,28.65,40.33,17550,26530,39600,59580,83890,2008
76730,MO,41180,"St. Louis, MO-IL",29-0000,major,79990,3.5,29.79,61960,1.8,12.61,17.96,24.74,33.12,48.71,26230,37350,51460,68900,101320,2008
76780,MO,41180,"St. Louis, MO-IL",31-0000,major,37410,3.3,12.36,25710,1.1,8.34,9.59,11.44,14.09,18.12,17340,19950,23800,29300,37680,2008
76796,MO,41180,"St. Louis, MO-IL",33-0000,major,26390,5.3,18.67,38830,3.0,8.33,10.46,16.41,24.62,32.21,17340,21760,34120,51210,67010,2008
76815,MO,41180,"St. Louis, MO-IL",35-0000,major,122430,1.5,9.28,19310,0.7,6.98,7.42,8.10,9.98,13.09,14520,15430,16860,20760,27220,2008
76833,MO,41180,"St. Louis, MO-IL",37-0000,major,44240,3.3,11.68,24300,1.1,7.76,8.75,10.46,13.47,17.65,16140,18190,21760,28020,36710,2008
76844,MO,41180,"St. Louis, MO-IL",39-0000,major,37010,3.6,11.07,23020,1.8,7.26,7.93,9.46,12.07,17.59,15110,16500,19680,25110,36590,2008
76874,MO,41180,"St. Louis, MO-IL",41-0000,major,142960,1.5,17.84,37110,1.5,7.51,8.56,11.93,20.92,35.97,15620,17800,24810,43510,74830,2008
76897,MO,41180,"St. Louis, MO-IL",43-0000,major,231210,1.1,15.66,32580,0.5,8.87,11.16,14.45,18.90,24.41,18450,23210,30060,39320,50780,2008
76953,MO,41180,"St. Louis, MO-IL",45-0000,major,930,13.7,14.42,30000,5.4,7.91,9.39,12.06,16.35,22.50,16440,19530,25080,34010,46790,2008
76959,MO,41180,"St. Louis, MO-IL",47-0000,major,67230,2.3,25.32,52660,1.0,13.66,18.40,26.07,31.55,37.29,28420,38280,54230,65620,77570,2008
77004,MO,41180,"St. Louis, MO-IL",49-0000,major,56550,2.5,20.68,43010,0.9,11.29,14.85,19.88,26.04,31.09,23480,30900,41340,54170,64670,2008
77049,MO,41180,"St. Louis, MO-IL",51-0000,major,93070,2.8,16.75,34840,1.5,8.76,11.00,14.98,20.89,28.34,18220,22880,31160,43450,58950,2008
77146,MO,41180,"St. Louis, MO-IL",53-0000,major,89000,2.3,15.85,32970,2.4,7.85,9.97,13.90,19.20,25.75,16320,20730,28910,39930,53550,2008
77177,MO,44180,"Springfield, MO",11-0000,major,6340,3.0,39.21,81550,1.8,17.60,24.01,34.02,48.08,66.34,36600,49940,70770,100010,137990,2008
77204,MO,44180,"Springfield, MO",13-0000,major,6900,3.4,24.44,50830,2.4,12.34,16.21,21.27,29.27,40.22,25670,33710,44230,60870,83660,2008
77227,MO,44180,"Springfield, MO",15-0000,major,2870,3.9,24.47,50900,1.5,13.39,17.69,23.11,30.58,38.35,27850,36800,48070,63610,79770,2008
77237,MO,44180,"Springfield, MO",17-0000,major,1810,5.3,27.62,57460,3.6,13.13,17.09,24.49,33.82,46.43,27310,35540,50930,70340,96580,2008
77254,MO,44180,"Springfield, MO",19-0000,major,810,7.1,23.37,48600,4.3,10.70,14.39,20.08,29.58,42.14,22260,29930,41770,61530,87640,2008
77260,MO,44180,"Springfield, MO",21-0000,major,2520,9.1,16.21,33720,2.8,9.16,12.19,15.00,18.72,23.97,19050,25350,31200,38930,49850,2008
77272,MO,44180,"Springfield, MO",23-0000,major,1050,15.1,29.71,61790,8.9,12.96,15.95,22.69,37.75,52.31,26960,33180,47190,78530,108810,2008
77276,MO,44180,"Springfield, MO",25-0000,major,10490,3.2,19.22,39970,4.0,8.68,12.28,17.13,23.11,31.44,18050,25550,35630,48080,65400,2008
77311,MO,44180,"Springfield, MO",27-0000,major,2980,13.8,17.00,35360,6.9,8.20,9.60,13.94,19.09,27.30,17060,19960,29000,39700,56780,2008
77332,MO,44180,"Springfield, MO",29-0000,major,12770,5.1,26.94,56030,3.5,11.28,15.48,22.29,30.29,45.90,23470,32200,46370,63000,95470,2008
77366,MO,44180,"Springfield, MO",31-0000,major,6160,4.1,10.89,22640,2.0,7.65,8.58,9.99,12.30,15.32,15920,17850,20770,25590,31870,2008
77377,MO,44180,"Springfield, MO",33-0000,major,3040,5.0,15.62,32480,5.3,7.35,9.98,14.09,19.58,26.32,15290,20760,29300,40740,54740,2008
77386,MO,44180,"Springfield, MO",35-0000,major,18110,2.1,8.77,18250,1.1,6.89,7.19,7.75,9.35,12.16,14340,14960,16120,19450,25290,2008
77403,MO,44180,"Springfield, MO",37-0000,major,5210,4.4,10.75,22360,2.1,7.57,8.50,9.91,12.41,14.88,15740,17670,20610,25820,30940,2008
77410,MO,44180,"Springfield, MO",39-0000,major,4510,6.4,9.56,19870,2.2,6.97,7.38,8.35,10.05,13.98,14490,15350,17360,20910,29090,2008
77423,MO,44180,"Springfield, MO",41-0000,major,23560,3.0,14.85,30890,2.7,7.18,8.04,10.35,17.21,28.08,14940,16730,21530,35790,58410,2008
77444,MO,44180,"Springfield, MO",43-0000,major,36210,2.0,13.15,27340,1.6,7.95,9.45,11.75,15.12,19.84,16540,19650,24430,31440,41270,2008
77494,MO,44180,"Springfield, MO",45-0000,major,280,26.8,9.78,20340,6.2,6.92,7.25,8.12,10.91,15.57,14390,15080,16880,22700,32390,2008
77497,MO,44180,"Springfield, MO",47-0000,major,9110,3.4,17.12,35620,2.2,10.05,12.71,15.79,20.60,25.58,20900,26440,32830,42840,53210,2008
77524,MO,44180,"Springfield, MO",49-0000,major,8870,4.4,16.75,34840,2.1,8.90,11.39,15.71,20.61,26.66,18500,23690,32670,42870,55450,2008
77552,MO,44180,"Springfield, MO",51-0000,major,15440,6.1,13.77,28640,1.7,8.21,10.04,13.21,16.20,19.68,17080,20870,27470,33700,40940,2008
77607,MO,44180,"Springfield, MO",53-0000,major,15820,5.5,14.40,29940,3.5,7.54,9.14,12.36,17.34,24.46,15690,19010,25700,36070,50880,2008
77627,MS,25060,"Gulfport-Biloxi, MS",11-0000,major,4220,4.4,35.81,74480,2.3,16.45,21.78,31.53,44.55,61.61,34210,45300,65590,92670,128150,2008
77653,MS,25060,"Gulfport-Biloxi, MS",13-0000,major,3260,3.1,26.14,54380,2.7,14.57,17.87,23.85,33.04,42.18,30310,37180,49600,68730,87740,2008
77673,MS,25060,"Gulfport-Biloxi, MS",15-0000,major,1490,10.4,27.70,57620,2.8,15.72,20.21,26.39,34.68,42.64,32690,42030,54890,72130,88700,2008
77684,MS,25060,"Gulfport-Biloxi, MS",17-0000,major,1990,8.5,29.93,62260,4.5,13.87,20.49,28.71,38.91,48.45,28860,42610,59720,80930,100780,2008
77703,MS,25060,"Gulfport-Biloxi, MS",19-0000,major,1290,6.3,32.43,67460,8.2,15.30,20.26,31.99,42.86,50.13,31830,42130,66530,89150,104270,2008
77715,MS,25060,"Gulfport-Biloxi, MS",21-0000,major,680,7.2,20.24,42100,5.5,11.64,13.91,18.20,25.90,31.76,24210,28930,37850,53870,66050,2008
77722,MS,25060,"Gulfport-Biloxi, MS",23-0000,major,430,14.6,45.15,93900,11.7,13.99,18.06,31.85,66.69,#,29090,37560,66250,138700,#,2008
77725,MS,25060,"Gulfport-Biloxi, MS",25-0000,major,5830,5.2,20.76,43180,2.6,8.08,16.89,21.19,25.66,30.81,16800,35130,44070,53380,64090,2008
77746,MS,25060,"Gulfport-Biloxi, MS",27-0000,major,730,7.4,19.07,39670,3.8,9.70,12.99,17.65,23.48,30.99,20170,27010,36720,48840,64450,2008
77752,MS,25060,"Gulfport-Biloxi, MS",29-0000,major,6180,4.6,29.71,61790,4.5,12.25,17.15,23.58,31.20,54.23,25480,35670,49050,64890,112810,2008
