,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
26299,CT,75700,"New Haven, CT",35-0000,major,22560,2.1,80.614,0.88,12.31,25590,1.5,9.23,9.38,10.65,13.55,18.03,19190,19520,22150,28180,37500,2015
26317,CT,75700,"New Haven, CT",37-0000,major,9240,5,32.995,1.03,16.06,33410,3.5,9.38,10.87,14.47,20.09,25.28,19510,22600,30090,41790,52570,2015
26326,CT,75700,"New Haven, CT",39-0000,major,9460,5.7,33.784,1.08,14.2,29540,2.4,9.31,10.13,12.38,15.94,21.42,19370,21080,25750,33160,44560,2015
26343,CT,75700,"New Haven, CT",41-0000,major,27380,2.6,97.808,0.93,19.89,41370,3.4,9.26,9.84,13.69,23.92,37.14,19260,20470,28480,49750,77240,2015
26363,CT,75700,"New Haven, CT",43-0000,major,46280,2.8,165.346,1.04,20.16,41940,2.2,10.46,13.98,19.04,25.3,30.72,21770,29070,39610,52630,63890,2015
26411,CT,75700,"New Haven, CT",45-0000,major,120,36,0.424,0.13,13.05,27150,7.1,9.22,9.33,11.1,13.72,19.62,19170,19400,23080,28530,40810,2015
26413,CT,75700,"New Haven, CT",47-0000,major,9070,4.1,32.409,0.82,27.44,57070,2,15.3,19.6,26.53,34.09,42.32,31810,40760,55190,70910,88040,2015
26437,CT,75700,"New Haven, CT",49-0000,major,9450,4.6,33.77,0.87,24.93,51860,1.5,13.67,17.59,23.94,30.62,38.66,28430,36580,49790,63690,80420,2015
26463,CT,75700,"New Haven, CT",51-0000,major,17290,8.1,61.778,0.94,18.72,38940,1.3,10.37,12.86,16.96,22.75,29.53,21570,26750,35280,47320,61420,2015
26515,CT,75700,"New Haven, CT",53-0000,major,16140,3.3,57.655,0.83,17.69,36800,1.8,9.88,12.47,16.27,21.42,27.09,20560,25930,33840,44560,56350,2015
26534,CT,76450,"Norwich-New London-Westerly, CT-RI",11-0000,major,6700,12.1,52.641,1.05,57.44,119470,4.3,26.07,36.59,50.44,70.33,#,54230,76100,104910,146290,#,2015
26561,CT,76450,"Norwich-New London-Westerly, CT-RI",13-0000,major,4400,7.1,34.586,0.68,33.3,69250,2.7,16.01,23.11,31.51,41.33,52.43,33310,48070,65540,85960,109060,2015
26588,CT,76450,"Norwich-New London-Westerly, CT-RI",15-0000,major,2370,17.8,18.637,0.64,40.94,85160,2.1,21.86,29.33,39.45,50.88,62.24,45470,61010,82060,105820,129460,2015
26601,CT,76450,"Norwich-New London-Westerly, CT-RI",17-0000,major,6450,3.6,50.685,2.82,38.85,80820,2.5,24.78,28.45,37.3,48.36,57.79,51530,59180,77580,100580,120200,2015
26620,CT,76450,"Norwich-New London-Westerly, CT-RI",19-0000,major,2050,42.2,16.105,1.94,*,*,*,*,*,*,*,*,*,*,*,*,*,2015
26627,CT,76450,"Norwich-New London-Westerly, CT-RI",21-0000,major,2500,9.9,19.652,1.37,25.54,53110,6.3,13.75,17.34,24.18,33.1,40.13,28600,36070,50300,68840,83470,2015
26639,CT,76450,"Norwich-New London-Westerly, CT-RI",23-0000,major,510,13.6,4.013,0.52,41.96,87280,7.2,19.19,22.36,31.49,51.12,79.08,39920,46510,65490,106330,164480,2015
26643,CT,76450,"Norwich-New London-Westerly, CT-RI",25-0000,major,8070,6.8,63.387,1.02,28.25,58760,2.6,12.38,16.2,26.66,38.06,45.94,25760,33700,55450,79170,95560,2015
26663,CT,76450,"Norwich-New London-Westerly, CT-RI",27-0000,major,1520,10.1,11.905,0.89,26.42,54950,6.6,9.3,12.48,21.62,33.24,51.76,19340,25960,44970,69130,107670,2015
26675,CT,76450,"Norwich-New London-Westerly, CT-RI",29-0000,major,7150,3.7,56.162,0.97,41.69,86720,4.6,19.78,26.31,35.48,45.63,77.37,41130,54730,73790,94900,160920,2015
26705,CT,76450,"Norwich-New London-Westerly, CT-RI",31-0000,major,3090,4.7,24.289,0.84,15.96,33200,1.5,11.01,12.65,14.51,18.5,22.86,22900,26310,30190,38490,47550,2015
26716,CT,76450,"Norwich-New London-Westerly, CT-RI",33-0000,major,3740,10.6,29.408,1.21,22.49,46780,5,10.42,13.98,22.52,28.48,35.61,21680,29080,46840,59230,74070,2015
26729,CT,76450,"Norwich-New London-Westerly, CT-RI",35-0000,major,15630,2.6,122.798,1.35,11.93,24820,1.3,9.2,9.32,10.07,12.98,17.54,19140,19380,20950,27000,36480,2015
26746,CT,76450,"Norwich-New London-Westerly, CT-RI",37-0000,major,4890,4.4,38.439,1.2,13.76,28620,2.5,9.37,10.09,12.18,15.67,20.95,19480,21000,25330,32590,43570,2015
26753,CT,76450,"Norwich-New London-Westerly, CT-RI",39-0000,major,8200,2.7,64.411,2.06,14.27,29670,1.8,9.23,9.36,10.52,16.77,26.47,19190,19470,21870,34880,55050,2015
26769,CT,76450,"Norwich-New London-Westerly, CT-RI",41-0000,major,13800,3.5,108.472,1.03,16.47,34260,3.3,9.27,9.69,11.84,17.54,28.76,19270,20150,24630,36480,59830,2015
26784,CT,76450,"Norwich-New London-Westerly, CT-RI",43-0000,major,17070,3.5,134.146,0.85,18.12,37700,1.7,9.63,12.26,16.99,22.66,28.5,20040,25500,35340,47140,59290,2015
26822,CT,76450,"Norwich-New London-Westerly, CT-RI",45-0000,major,140,45.3,1.065,0.32,14.46,30090,10.3,9.23,9.35,10.25,19.28,24.33,19200,19450,21320,40100,50600,2015
26823,CT,76450,"Norwich-New London-Westerly, CT-RI",47-0000,major,4310,6.4,33.865,0.85,24.88,51750,2,15,18.26,23.54,29.2,39.03,31190,37990,48950,60730,81190,2015
26836,CT,76450,"Norwich-New London-Westerly, CT-RI",49-0000,major,3900,4.7,30.682,0.79,23.29,48440,2.6,13.19,17,22.16,28.47,35.73,27440,35350,46100,59210,74330,2015
26857,CT,76450,"Norwich-New London-Westerly, CT-RI",51-0000,major,5060,6,39.733,0.6,23.68,49250,4.3,11.35,15.19,21.75,29.34,39.61,23600,31580,45230,61020,82380,2015
26887,CT,76450,"Norwich-New London-Westerly, CT-RI",53-0000,major,5720,6.3,44.917,0.65,16.48,34280,2.1,9.53,11.04,14.99,19.76,25.4,19830,22970,31190,41100,52820,2015
26904,CT,78700,"Waterbury, CT",11-0000,major,3730,6.1,55.178,1.1,52.69,109600,2.5,24.63,32.89,46.73,63.35,88.33,51240,68410,97190,131760,183730,2015
26925,CT,78700,"Waterbury, CT",13-0000,major,2050,11,30.272,0.59,30.2,62810,2.9,16.53,20.82,28.31,37.09,46.3,34370,43300,58880,77140,96310,2015
26941,CT,78700,"Waterbury, CT",15-0000,major,800,17.6,11.897,0.41,36.4,75710,3.6,20.5,28.47,36.38,43.2,52.05,42640,59210,75660,89850,108250,2015
26949,CT,78700,"Waterbury, CT",17-0000,major,540,12.3,7.979,0.44,37.08,77120,2.5,23.8,28.66,37.32,45.15,52.44,49510,59600,77620,93910,109070,2015
26954,CT,78700,"Waterbury, CT",19-0000,major,150,9.9,2.247,0.27,34.88,72540,5.6,17.82,25.47,33.32,43.41,52.63,37060,52990,69320,90290,109460,2015
26956,CT,78700,"Waterbury, CT",21-0000,major,2050,12,30.253,2.12,25.95,53980,8.9,12.99,16.39,24.03,34.95,41.84,27020,34090,49980,72700,87020,2015
26967,CT,78700,"Waterbury, CT",23-0000,major,560,14.1,8.26,1.07,40.57,84380,13.5,13.02,19.2,39.64,57.3,72.89,27080,39940,82440,119190,151620,2015
26970,CT,78700,"Waterbury, CT",25-0000,major,6220,7.2,91.973,1.48,29.43,61200,4.6,11.62,16.94,28.72,39.73,48.63,24170,35230,59730,82640,101150,2015
26985,CT,78700,"Waterbury, CT",27-0000,major,520,14.1,7.614,0.57,21.94,45640,5.8,9.44,12.15,18.73,26.96,38.96,19640,25260,38970,56090,81040,2015
26992,CT,78700,"Waterbury, CT",29-0000,major,5370,10.7,79.434,1.37,38.04,79120,4.7,16.87,23.82,32.22,43.62,58.84,35080,49540,67020,90720,122400,2015
27018,CT,78700,"Waterbury, CT",31-0000,major,2660,7.6,39.277,1.36,15.99,33260,1.6,11.74,13.16,15.37,17.95,21.51,24410,27370,31970,37330,44740,2015
27030,CT,78700,"Waterbury, CT",33-0000,major,1330,6.3,19.592,0.81,24.62,51210,5.3,11.4,14.17,25.54,31.12,36.75,23720,29480,53130,64730,76430,2015
27038,CT,78700,"Waterbury, CT",35-0000,major,5990,4.1,88.538,0.97,11.17,23240,1.5,9.2,9.3,9.74,11.71,15.05,19140,19340,20270,24360,31310,2015
27054,CT,78700,"Waterbury, CT",37-0000,major,1840,8.3,27.188,0.85,14.99,31170,2.7,9.48,10.67,13.45,17.81,23.31,19710,22200,27990,37050,48480,2015
27060,CT,78700,"Waterbury, CT",39-0000,major,2650,8.5,39.126,1.25,12.81,26630,2.5,9.23,9.47,11.48,14.18,18.29,19200,19700,23880,29490,38040,2015
27069,CT,78700,"Waterbury, CT",41-0000,major,6610,5,97.659,0.93,16.82,34980,3.4,9.26,9.53,11.48,18.8,33.13,19250,19820,23890,39110,68920,2015
27083,CT,78700,"Waterbury, CT",43-0000,major,10840,3.9,160.217,1.01,18.55,38590,1.8,9.91,12.97,17.09,23.02,28.75,20610,26980,35550,47870,59800,2015
27120,CT,78700,"Waterbury, CT",45-0000,major,**,**,**,**,16.28,33870,9.5,10.67,12.3,14.96,17.37,18.82,22200,25570,31120,36130,39140,2015
27121,CT,78700,"Waterbury, CT",47-0000,major,2100,6.5,31.003,0.78,24.43,50820,4,12.99,16.43,22.97,29.92,37.89,27030,34170,47780,62230,78820,2015
27134,CT,78700,"Waterbury, CT",49-0000,major,2250,6,33.306,0.85,22.3,46390,2.8,12.6,15.85,20.92,27.89,34.55,26210,32980,43510,58020,71850,2015
27149,CT,78700,"Waterbury, CT",51-0000,major,5410,7.5,79.935,1.21,18.43,38330,2.8,10.14,11.67,16.26,22.9,30.99,21080,24270,33810,47630,64450,2015
27177,CT,78700,"Waterbury, CT",53-0000,major,3910,7.1,57.752,0.84,16.95,35260,2.9,9.67,11.2,14.76,20.56,28.78,20110,23300,30690,42770,59860,2015
27193,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",11-0000,major,183450,1.1,75.886,1.51,67.08,139530,1.2,32.2,47.44,62.45,77.12,#,66980,98680,129890,160420,#,2015
27226,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",13-0000,major,245030,1.8,101.362,1.99,44.11,91740,1.6,23.84,30.91,41.56,52.99,69.01,49580,64300,86450,110220,143540,2015
27258,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",15-0000,major,185090,1.7,76.568,2.64,49.46,102870,0.8,26.76,36.59,49.02,61.67,73.89,55650,76110,101950,128280,153690,2015
27277,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",17-0000,major,47560,2.7,19.675,1.1,47.93,99690,2.1,24.38,32.1,45.49,60.98,76.29,50700,66780,94620,126840,158690,2015
27313,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",19-0000,major,43490,2.9,17.99,2.16,47.67,99150,2.8,21.2,30.03,45.25,60.86,76.3,44110,62460,94110,126580,158690,2015
27352,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",21-0000,major,29480,3.6,12.196,0.85,27.1,56360,2.3,14.16,19.08,25.18,33.53,43.27,29460,39690,52380,69750,89990,2015
27371,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",23-0000,major,62200,1.6,25.73,3.34,66.6,138540,2.9,26.9,39.33,62.61,79.02,#,55960,81800,130230,164370,#,2015
27381,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",25-0000,major,153640,2.3,63.555,1.03,29.84,62060,3.3,12.06,17.45,26.61,37.78,50.64,25080,36290,55350,78590,105320,2015
27443,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-0000,major,58440,2.4,24.175,1.81,37.27,77520,1.4,14.39,22.06,32.93,46.71,62.3,29920,45880,68490,97160,129590,2015
27483,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-0000,major,101430,2.3,41.956,0.72,42.09,87540,1.5,17.79,25.44,35.31,48.11,72.46,37000,52920,73450,100060,150710,2015
27541,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-0000,major,45880,2.7,18.979,0.66,15.62,32490,1.2,10.17,11.98,14.26,18.04,23.17,21160,24920,29650,37520,48200,2015
27559,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-0000,major,75870,5.1,31.386,1.29,26.4,54910,5.4,11.79,15.7,23.22,33.11,45.86,24510,32650,48290,68860,95390,2015
27579,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-0000,major,199740,1.1,82.624,0.91,12.35,25680,1.3,8.18,9.01,10.23,13.63,18.73,17020,18750,21280,28350,38950,2015
27597,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-0000,major,84950,1.9,35.14,1.1,13.8,28700,1.3,8.69,10.07,12.74,16.23,20.71,18080,20950,26500,33750,43080,2015
27608,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-0000,major,66620,2.9,27.559,0.88,14.51,30180,1.5,8.51,9.61,11.82,16.66,24.36,17700,19990,24580,34660,50670,2015
27637,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",41-0000,major,207900,1.4,86.001,0.82,20.35,42330,1.6,8.45,9.56,13,22.77,41.68,17580,19890,27040,47360,86690,2015
27660,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",43-0000,major,321910,1.1,133.162,0.84,20.85,43370,0.7,10.41,14.15,19.13,26.03,32.9,21660,29440,39800,54140,68440,2015
27715,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",45-0000,major,1560,24.2,0.644,0.2,18.54,38570,4.5,10,12.96,17.5,22.82,28.69,20790,26960,36390,47460,59680,2015
27722,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",47-0000,major,88450,2,36.587,0.92,23.31,48470,0.9,12.95,16.3,21.37,28.73,37.53,26930,33910,44450,59750,78070,2015
27767,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-0000,major,72310,2.4,29.911,0.77,25.47,52970,1,13.31,17.9,24.89,32.41,38.12,27690,37230,51770,67420,79290,2015
27813,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-0000,major,38060,3,15.743,0.24,19.62,40800,2.4,9.44,11.69,17.15,25,34.53,19640,24310,35660,52000,71820,2015
27877,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",53-0000,major,104360,3.4,43.172,0.62,19.9,41390,5.3,9.37,11.42,16.44,22.88,31.92,19490,23750,34200,47600,66390,2015
27912,DE,20100,"Dover, DE",11-0000,major,2250,4.8,35.98,0.72,55.56,115570,5.5,26.91,36.49,48.13,61.18,#,55960,75890,100110,127240,#,2015
27931,DE,20100,"Dover, DE",13-0000,major,2510,4.6,40.197,0.79,29.7,61770,4.8,17.79,21.62,27.03,35.35,45.34,37010,44960,56230,73530,94310,2015
27951,DE,20100,"Dover, DE",15-0000,major,890,8.1,14.273,0.49,33.56,69810,2,21.08,25.49,31.86,40.78,48.24,43850,53010,66260,84820,100340,2015
27960,DE,20100,"Dover, DE",17-0000,major,680,5.6,10.974,0.61,31.28,65060,3.9,16.93,24.32,30.28,38.63,46.35,35220,50590,62990,80340,96410,2015
27966,DE,20100,"Dover, DE",19-0000,major,650,2.8,10.491,1.26,29.05,60420,4.5,18.28,22.44,27.27,34.05,41.79,38020,46680,56730,70820,86920,2015
27972,DE,20100,"Dover, DE",21-0000,major,1210,6.7,19.344,1.35,21.04,43770,3.1,12.5,15.73,19.99,24.04,32.93,26010,32720,41570,50000,68500,2015
27981,DE,20100,"Dover, DE",23-0000,major,460,9.2,7.325,0.95,41.84,87030,10.1,17.46,20.6,26.07,49.87,#,36310,42850,54230,103730,#,2015
27985,DE,20100,"Dover, DE",25-0000,major,4730,7.2,75.798,1.22,26.75,55630,3.9,12.32,19.01,25.88,33.06,37.76,25630,39540,53830,68760,78540,2015
27995,DE,20100,"Dover, DE",27-0000,major,530,14.4,8.561,0.64,21.79,45330,6.1,8.68,11.25,19.85,27.82,37.87,18060,23390,41280,57880,78760,2015
28001,DE,20100,"Dover, DE",29-0000,major,3720,23.7,59.598,1.02,34.16,71060,4.7,13.93,19.93,28.51,37.9,61.36,28980,41460,59310,78820,127620,2015
28022,DE,20100,"Dover, DE",31-0000,major,2130,12.9,34.129,1.18,13.87,28860,1.7,10.06,11.94,13.36,15.12,18.12,20920,24840,27790,31440,37690,2015
28032,DE,20100,"Dover, DE",33-0000,major,2070,7.1,33.192,1.37,21.52,44770,4.5,11.69,15.38,18.17,24.28,37.28,24310,31990,37790,50510,77550,2015
28039,DE,20100,"Dover, DE",35-0000,major,6490,6.2,103.94,1.14,10.61,22070,1.6,8.15,8.56,9.24,11.5,15.54,16950,17800,19220,23930,32330,2015
28054,DE,20100,"Dover, DE",37-0000,major,1990,7.7,31.913,1,12.33,25660,2.7,8.46,9.32,11.14,14.22,17.85,17600,19390,23160,29580,37130,2015
28059,DE,20100,"Dover, DE",39-0000,major,2300,18.3,36.84,1.18,12.71,26430,3,8.35,9.13,10.63,13.41,21.86,17370,18980,22110,27890,45470,2015
28069,DE,20100,"Dover, DE",41-0000,major,6560,5.6,105.044,1,14.7,30570,2.9,8.26,8.86,10.83,16.72,26.13,17180,18440,22520,34770,54340,2015
28083,DE,20100,"Dover, DE",43-0000,major,9990,4.6,160.059,1.01,15.76,32780,2,9.09,11.4,14.83,19.13,23.69,18910,23720,30850,39790,49270,2015
28119,DE,20100,"Dover, DE",45-0000,major,190,5.4,2.987,0.91,16.96,35280,3.3,10.08,11.59,16.16,21.15,25.71,20960,24110,33600,44000,53470,2015
28120,DE,20100,"Dover, DE",47-0000,major,2060,6.8,32.964,0.83,20.47,42570,2.3,12.64,15.03,18.83,24.99,30.24,26280,31250,39160,51990,62900,2015
28133,DE,20100,"Dover, DE",49-0000,major,2410,5.2,38.553,0.99,22.42,46630,3.3,12.81,16.23,21.51,28.09,33.57,26640,33770,44740,58440,69840,2015
28151,DE,20100,"Dover, DE",51-0000,major,3140,10.1,50.366,0.77,15.26,31740,7.8,9.57,10.55,12.16,18.44,25.08,19900,21930,25290,38350,52160,2015
28168,DE,20100,"Dover, DE",53-0000,major,5460,4.1,87.477,1.26,15.77,32800,4.7,8.87,10.38,13.7,20.45,23.67,18450,21600,28490,42530,49240,2015
28185,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",11-0000,major,15970,2.9,46.834,0.93,66.99,139330,1.9,32.77,45.36,60.54,80.69,#,68170,94340,125910,167840,#,2015
28216,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",13-0000,major,25240,4.6,74.011,1.45,37.48,77950,1.5,21.1,26.46,34.03,45.2,58.65,43880,55030,70790,94020,122000,2015
28244,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",15-0000,major,13750,6.8,40.32,1.39,43.61,90710,1.5,24.91,32.26,42.87,54.26,63.37,51820,67090,89170,112860,131810,2015
28260,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",17-0000,major,5200,4.5,15.231,0.85,42.82,89060,2.2,22.61,31.13,41,54.22,67.38,47040,64760,85280,112780,140150,2015
28282,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",19-0000,major,4620,2.4,13.545,1.63,39.44,82040,3.9,20.01,27.3,35.82,48.81,63.2,41620,56790,74510,101520,131460,2015
28298,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",21-0000,major,5790,8.8,16.98,1.19,21.81,45360,2.2,13.31,16.3,19.97,25.49,34.28,27690,33910,41530,53020,71300,2015
28315,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",23-0000,major,4540,8.6,13.315,1.73,56.37,117250,5.3,20.81,28.05,47.58,75.82,#,43280,58350,98960,157710,#,2015
28324,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",25-0000,major,20490,3.7,60.074,0.97,26.26,54620,3.7,11.13,16.06,25.24,34.44,42.54,23160,33410,52490,71630,88470,2015
28367,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",27-0000,major,2930,5.1,8.6,0.64,23.63,49160,2.7,9.87,13.4,21.48,30.54,39.26,20530,27870,44690,63510,81670,2015
28381,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",29-0000,major,22020,9,64.564,1.11,41.02,85310,2.8,18.13,25.95,34.03,44.27,72.13,37700,53970,70770,92070,150040,2015
28429,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",31-0000,major,9250,6.2,27.125,0.94,15.43,32090,1.7,10.51,12.4,14.33,17.57,21.58,21860,25780,29810,36540,44880,2015
28445,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",33-0000,major,7730,6,22.649,0.93,19.21,39960,5.8,9.6,11.08,15.3,24.26,35.61,19980,23050,31830,50460,74060,2015
28460,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",35-0000,major,28570,1.7,83.777,0.92,11.29,23490,1.2,8.23,8.7,9.53,12.56,17.2,17120,18100,19830,26130,35780,2015
28477,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",37-0000,major,11050,4.8,32.388,1.01,13.03,27100,2.4,8.46,9.29,11.61,15.12,19.4,17590,19310,24140,31450,40360,2015
28486,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",39-0000,major,10920,6.6,32.027,1.03,13.04,27130,2.5,8.5,9.42,11.14,14.49,20.89,17690,19590,23160,30130,43460,2015
28507,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",41-0000,major,34290,3.1,100.531,0.96,19.35,40250,2.3,8.42,9.17,12.32,22.97,37.87,17510,19080,25620,47770,78760,2015
28527,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",43-0000,major,58410,2.4,171.247,1.08,18.18,37820,1.3,10.04,12.96,16.88,22.41,28.3,20880,26970,35110,46620,58860,2015
28577,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",45-0000,major,410,17.3,1.188,0.36,13.78,28660,3.1,8.61,9.4,11.42,16.42,23.52,17910,19550,23760,34140,48930,2015
28581,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",47-0000,major,11130,3.9,32.635,0.82,23.79,49490,1.7,13.69,17.09,22.19,29,36.29,28470,35550,46160,60320,75480,2015
28611,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",49-0000,major,12760,4.2,37.423,0.96,24.7,51370,1.6,13.27,17.23,23.65,30.94,37.76,27600,35840,49200,64350,78550,2015
28645,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",51-0000,major,13560,5.3,39.742,0.6,21.96,45680,4.4,10.59,13.75,19.04,28.53,37.6,22030,28600,39610,59340,78220,2015
28697,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",53-0000,major,22440,3.9,65.793,0.95,16.83,35010,2.3,9.42,11.73,14.57,20.26,27.73,19590,24410,30310,42140,57690,2015
28723,FL,15980,"Cape Coral-Fort Myers, FL",11-0000,major,7140,4.6,30.145,0.6,49.47,102900,2.2,22.58,30.11,41.11,59.46,87.24,46970,62640,85510,123670,181450,2015
28744,FL,15980,"Cape Coral-Fort Myers, FL",13-0000,major,8610,5.1,36.386,0.71,30.58,63610,2.8,15.25,19.74,26.42,36.18,47.14,31720,41060,54960,75260,98050,2015
28770,FL,15980,"Cape Coral-Fort Myers, FL",15-0000,major,2960,8.1,12.493,0.43,31.98,66520,3.3,16.85,21.55,28.92,38.9,49.4,35060,44820,60160,80900,102760,2015
28784,FL,15980,"Cape Coral-Fort Myers, FL",17-0000,major,1740,8,7.367,0.41,29.74,61870,3.1,15.28,19.49,27.7,36.49,47.64,31770,40530,57620,75890,99100,2015
28797,FL,15980,"Cape Coral-Fort Myers, FL",19-0000,major,820,6.8,3.455,0.42,27.1,56370,3.1,15.86,19.89,24.9,33.09,41.5,32990,41370,51800,68840,86320,2015
28805,FL,15980,"Cape Coral-Fort Myers, FL",21-0000,major,2070,13.1,8.752,0.61,20.8,43270,4.4,12.96,15.48,18.74,24.09,32.5,26950,32200,38970,50110,67600,2015
28820,FL,15980,"Cape Coral-Fort Myers, FL",23-0000,major,1660,7.1,7.013,0.91,36.34,75580,4.8,16.65,21.06,27.4,40.09,70.95,34640,43810,56990,83380,147570,2015
28825,FL,15980,"Cape Coral-Fort Myers, FL",25-0000,major,11220,3.4,47.382,0.76,22.78,47390,2.6,12.7,16.84,21.58,27.01,34.58,26420,35030,44890,56170,71920,2015
28856,FL,15980,"Cape Coral-Fort Myers, FL",27-0000,major,3120,7.5,13.185,0.99,19.58,40730,2.6,9.79,12.43,16.76,22.94,33.18,20370,25860,34860,47710,69020,2015
28878,FL,15980,"Cape Coral-Fort Myers, FL",29-0000,major,15110,3.1,63.831,1.1,37.41,77810,3.4,15.5,21.3,28.86,38.17,72.25,32240,44310,60040,79400,150290,2015
28922,FL,15980,"Cape Coral-Fort Myers, FL",31-0000,major,7640,5.6,32.273,1.12,14.49,30130,2,10.06,11.48,13.5,16.13,20.31,20920,23870,28070,33540,42250,2015
28937,FL,15980,"Cape Coral-Fort Myers, FL",33-0000,major,5950,4.9,25.143,1.03,19.5,40560,4.3,10.08,11.94,17.58,24.52,31.51,20960,24840,36560,51000,65530,2015
28950,FL,15980,"Cape Coral-Fort Myers, FL",35-0000,major,33490,3,141.47,1.55,11.39,23680,1.7,8.35,8.74,9.44,12.35,17,17360,18180,19640,25690,35360,2015
28967,FL,15980,"Cape Coral-Fort Myers, FL",37-0000,major,10470,4,44.211,1.38,12.6,26210,1.9,8.65,9.5,11.33,14.06,18.12,17990,19750,23570,29240,37690,2015
28978,FL,15980,"Cape Coral-Fort Myers, FL",39-0000,major,6740,7.2,28.457,0.91,12.5,26010,2.3,8.54,9.23,10.93,13.84,19.43,17770,19200,22730,28780,40400,2015
28997,FL,15980,"Cape Coral-Fort Myers, FL",41-0000,major,34240,2.8,144.63,1.38,17.45,36300,3.3,8.55,9.23,12.23,18.94,31.15,17780,19210,25430,39390,64780,2015
29016,FL,15980,"Cape Coral-Fort Myers, FL",43-0000,major,38350,2.3,161.994,1.02,15.53,32300,1.5,9.29,11.46,14.43,18.3,23.52,19320,23840,30010,38060,48910,2015
29062,FL,15980,"Cape Coral-Fort Myers, FL",45-0000,major,930,8.9,3.922,1.19,10.85,22560,7.2,8.33,8.69,9.29,11.23,15.72,17330,18080,19330,23370,32700,2015
29064,FL,15980,"Cape Coral-Fort Myers, FL",47-0000,major,14470,4.1,61.141,1.54,18.14,37740,2,10.68,13.17,16.67,21.51,27.89,22200,27390,34670,44750,58010,2015
29093,FL,15980,"Cape Coral-Fort Myers, FL",49-0000,major,11340,4.5,47.918,1.23,18.78,39060,1.5,10.32,13.57,17.8,22.86,28.87,21470,28220,37020,47540,60040,2015
29120,FL,15980,"Cape Coral-Fort Myers, FL",51-0000,major,6120,5.3,25.86,0.39,15.21,31650,1.8,9.14,11.18,13.99,17.63,22.97,19010,23260,29100,36680,47770,2015
